number,value,user_attrs_pct_tr,user_attrs_pct_val,user_attrs_pct_val1,user_attrs_wr_tr,user_attrs_wr_val,user_attrs_wr_val1
5511,-0.001,,,,,,
5512,-0.001,,,,,,
5513,-0.001,,,,,,
5514,-0.001,,,,,,
5515,-0.001,,,,,,
5516,-0.001,,,,,,
5517,-0.001,,,,,,
5518,-0.001,,,,,,
5519,-0.001,,,,,,
5520,-0.001,,,,,,
5521,-0.001,,,,,,
5522,-0.001,,,,,,
5523,-0.001,,,,,,
5524,-0.001,,,,,,
5525,-0.001,,,,,,
5526,-0.001,,,,,,
5527,-0.001,,,,,,
5528,-0.001,,,,,,
5529,-0.001,,,,,,
5530,-0.001,,,,,,
5531,-0.001,,,,,,
5532,-0.001,,,,,,
5533,-0.001,,,,,,
5534,-0.001,,,,,,
5535,0.4127792906155946,0.18723264231655148,0.04222199613388951,0.1239031239031239,0.5325131810193322,0.563855421686747,0.5212464589235127
5536,-0.001,,,,,,
5537,-0.001,,,,,,
5538,-0.001,,,,,,
5539,-0.001,,,,,,
5540,-0.001,,,,,,
5541,-0.001,,,,,,
5542,-0.001,,,,,,
5543,-0.001,,,,,,
5544,-0.001,,,,,,
5545,-0.001,,,,,,
5546,-0.001,,,,,,
5547,-0.001,,,,,,
5548,-0.001,,,,,,
5549,-0.001,,,,,,
5550,-0.001,,,,,,
5551,-0.001,,,,,,
5552,-0.001,,,,,,
5553,-0.001,,,,,,
5554,-0.001,,,,,,
5555,-0.001,,,,,,
5556,-0.001,,,,,,
5557,-0.001,,,,,,
5558,-0.001,,,,,,
5559,-0.001,,,,,,
5560,-0.001,,,,,,
5561,-0.001,,,,,,
5562,-0.001,,,,,,
5563,-0.001,,,,,,
5564,0.4123520076609095,0.17867719644619942,0.04201851663444908,0.12127062127062127,0.5340699815837937,0.5641646489104116,0.5224312590448625
5565,-0.001,,,,,,
5566,-0.001,,,,,,
5567,-0.001,,,,,,
5568,-0.001,,,,,,
5569,-0.001,,,,,,
5570,-0.001,,,,,,
5571,-0.001,,,,,,
5572,-0.001,,,,,,
5573,-0.001,,,,,,
5574,-0.001,,,,,,
5575,-0.001,,,,,,
5576,-0.001,,,,,,
5577,-0.001,,,,,,
5578,-0.001,,,,,,
5579,-0.001,,,,,,
5580,-0.001,,,,,,
5581,-0.001,,,,,,
5582,-0.001,,,,,,
5583,-0.001,,,,,,
5584,-0.001,,,,,,
5585,-0.001,,,,,,
5586,-0.001,,,,,,
5587,-0.001,,,,,,
5588,-0.001,,,,,,
5589,-0.001,,,,,,
5590,-0.001,,,,,,
5591,-0.001,,,,,,
5592,-0.001,,,,,,
5593,-0.001,,,,,,
5594,-0.001,,,,,,
5595,-0.001,,,,,,
5596,-0.001,,,,,,
5597,-0.001,,,,,,
5598,-0.001,,,,,,
5599,-0.001,,,,,,
5600,-0.001,,,,,,
5601,-0.001,,,,,,
5602,-0.001,,,,,,
5603,-0.001,,,,,,
5604,-0.001,,,,,,
5605,-0.001,,,,,,
5606,-0.001,,,,,,
5607,-0.001,,,,,,
5608,-0.001,,,,,,
5609,-0.001,,,,,,
5610,-0.001,,,,,,
5611,-0.001,,,,,,
5612,-0.001,,,,,,
5613,-0.001,,,,,,
5614,-0.001,,,,,,
5615,-0.001,,,,,,
5616,-0.001,,,,,,
5617,-0.001,,,,,,
5618,-0.001,,,,,,
5619,-0.001,,,,,,
5620,-0.001,,,,,,
5621,-0.001,,,,,,
5622,-0.001,,,,,,
5623,-0.001,,,,,,
5624,-0.001,,,,,,
5625,-0.001,,,,,,
5626,-0.001,,,,,,
5627,0.40703027769799827,0.17242513984863442,0.03164106216298708,0.10986310986310986,0.5248091603053435,0.5627009646302251,0.5223642172523961
5628,-0.001,,,,,,
5629,-0.001,,,,,,
5630,-0.001,,,,,,
5631,-0.001,,,,,,
5632,-0.001,,,,,,
5633,-0.001,,,,,,
5634,-0.001,,,,,,
5635,-0.001,,,,,,
5636,-0.001,,,,,,
5637,-0.001,,,,,,
5638,-0.001,,,,,,
5639,-0.001,,,,,,
5640,-0.001,,,,,,
5641,-0.001,,,,,,
5642,-0.001,,,,,,
5643,-0.001,,,,,,
5644,-0.001,,,,,,
5645,-0.001,,,,,,
5646,-0.001,,,,,,
5647,-0.001,,,,,,
5648,-0.001,,,,,,
5649,-0.001,,,,,,
5650,-0.001,,,,,,
5651,-0.001,,,,,,
5652,-0.001,,,,,,
5653,-0.001,,,,,,
5654,-0.001,,,,,,
5655,-0.001,,,,,,
5656,-0.001,,,,,,
5657,-0.001,,,,,,
5658,-0.001,,,,,,
5659,-0.001,,,,,,
5660,-0.001,,,,,,
5661,-0.001,,,,,,
5662,-0.001,,,,,,
5663,-0.001,,,,,,
5664,-0.001,,,,,,
5665,-0.001,,,,,,
5666,-0.001,,,,,,
5667,0.40919905078679686,0.1711089174070418,0.042120256384169295,0.11986661986661987,0.5269230769230769,0.5628019323671497,0.5212298682284041
5668,-0.001,,,,,,
5669,-0.001,,,,,,
5670,-0.001,,,,,,
5671,-0.001,,,,,,
5672,-0.001,,,,,,
5673,-0.001,,,,,,
5674,-0.001,,,,,,
5675,-0.001,,,,,,
5676,-0.001,,,,,,
5677,-0.001,,,,,,
5678,-0.001,,,,,,
5679,-0.001,,,,,,
5680,-0.001,,,,,,
5681,-0.001,,,,,,
5682,-0.001,,,,,,
5683,-0.001,,,,,,
5684,-0.001,,,,,,
5685,-0.001,,,,,,
5686,-0.001,,,,,,
5687,-0.001,,,,,,
5688,-0.001,,,,,,
5689,-0.001,,,,,,
5690,-0.001,,,,,,
5691,-0.001,,,,,,
5692,-0.001,,,,,,
5693,-0.001,,,,,,
5694,-0.001,,,,,,
5695,-0.001,,,,,,
5696,-0.001,,,,,,
5697,-0.001,,,,,,
5698,-0.001,,,,,,
5699,-0.001,,,,,,
5700,-0.001,,,,,,
5701,-0.001,,,,,,
5702,0.4110155951653929,0.175715695952616,0.042120256384169295,0.12127062127062127,0.5299625468164794,0.5652173913043478,0.5209840810419681
5703,-0.001,,,,,,
5704,-0.001,,,,,,
5705,-0.001,,,,,,
5706,-0.001,,,,,,
5707,-0.001,,,,,,
5708,-0.001,,,,,,
5709,-0.001,,,,,,
5710,-0.001,,,,,,
5711,0.41159462353670734,0.17472852912142153,0.042120256384169295,0.12091962091962093,0.5329566854990584,0.5652173913043478,0.521044992743106
5712,-0.001,,,,,,
5713,-0.001,,,,,,
5714,-0.001,,,,,,
5715,-0.001,,,,,,
5716,-0.001,,,,,,
5717,-0.001,,,,,,
5718,-0.001,,,,,,
5719,-0.001,,,,,,
5720,-0.001,,,,,,
5721,-0.001,,,,,,
5722,-0.001,,,,,,
5723,-0.001,,,,,,
5724,-0.001,,,,,,
5725,-0.001,,,,,,
5726,-0.001,,,,,,
5727,-0.001,,,,,,
5728,-0.001,,,,,,
5729,-0.001,,,,,,
5730,-0.001,,,,,,
5731,-0.001,,,,,,
5732,-0.001,,,,,,
5733,-0.001,,,,,,
5734,-0.001,,,,,,
5735,-0.001,,,,,,
5736,-0.001,,,,,,
5737,-0.001,,,,,,
5738,-0.001,,,,,,
5739,-0.001,,,,,,
5740,-0.001,,,,,,
5741,-0.001,,,,,,
5742,-0.001,,,,,,
5743,-0.001,,,,,,
5744,-0.001,,,,,,
5745,-0.001,,,,,,
5746,-0.001,,,,,,
5747,-0.001,,,,,,
5748,-0.001,,,,,,
5749,-0.001,,,,,,
5750,-0.001,,,,,,
5751,-0.001,,,,,,
5752,-0.001,,,,,,
5753,-0.001,,,,,,
5754,-0.001,,,,,,
5755,-0.001,,,,,,
5756,-0.001,,,,,,
5757,-0.001,,,,,,
5758,-0.001,,,,,,
5759,-0.001,,,,,,
5760,-0.001,,,,,,
5761,-0.001,,,,,,
5762,-0.001,,,,,,
5763,-0.001,,,,,,
5764,-0.001,,,,,,
5765,-0.001,,,,,,
5766,-0.001,,,,,,
5767,-0.001,,,,,,
5768,-0.001,,,,,,
5769,-0.001,,,,,,
5770,-0.001,,,,,,
5771,-0.001,,,,,,
5772,-0.001,,,,,,
5773,-0.001,,,,,,
5774,-0.001,,,,,,
5775,-0.001,,,,,,
5776,-0.001,,,,,,
5777,-0.001,,,,,,
5778,-0.001,,,,,,
5779,-0.001,,,,,,
5780,-0.001,,,,,,
5781,-0.001,,,,,,
5782,-0.001,,,,,,
5783,-0.001,,,,,,
5784,-0.001,,,,,,
5785,-0.001,,,,,,
5786,-0.001,,,,,,
5787,-0.001,,,,,,
5788,-0.001,,,,,,
5789,-0.001,,,,,,
5790,-0.001,,,,,,
5791,-0.001,,,,,,
5792,-0.001,,,,,,
5793,-0.001,,,,,,
5794,-0.001,,,,,,
5795,0.4130190960386813,0.18229680816057914,0.041611557635568217,0.12232362232362233,0.5361010830324909,0.5647921760391198,0.5208034433285509
5796,-0.001,,,,,,
5797,-0.001,,,,,,
5798,-0.001,,,,,,
5799,-0.001,,,,,,
5800,-0.001,,,,,,
5801,-0.001,,,,,,
5802,-0.001,,,,,,
5803,-0.001,,,,,,
5804,-0.001,,,,,,
5805,-0.001,,,,,,
5806,-0.001,,,,,,
5807,-0.001,,,,,,
5808,-0.001,,,,,,
5809,-0.001,,,,,,
5810,-0.001,,,,,,
5811,-0.001,,,,,,
5812,-0.001,,,,,,
5813,-0.001,,,,,,
5814,-0.001,,,,,,
5815,-0.001,,,,,,
5816,-0.001,,,,,,
5817,-0.001,,,,,,
5818,-0.001,,,,,,
5819,-0.001,,,,,,
5820,-0.001,,,,,,
5821,-0.001,,,,,,
5822,-0.001,,,,,,
5823,-0.001,,,,,,
5824,-0.001,,,,,,
5825,-0.001,,,,,,
5826,-0.001,,,,,,
5827,-0.001,,,,,,
5828,-0.001,,,,,,
5829,-0.001,,,,,,
5830,-0.001,,,,,,
5831,-0.001,,,,,,
5832,-0.001,,,,,,
5833,-0.001,,,,,,
5834,-0.001,,,,,,
5835,-0.001,,,,,,
5836,-0.001,,,,,,
5837,-0.001,,,,,,
5838,-0.001,,,,,,
5839,0.4099810167651803,0.175715695952616,0.041408078136127784,0.12074412074412075,0.5243445692883895,0.5675675675675675,0.5203488372093024
5840,-0.001,,,,,,
5841,-0.001,,,,,,
5842,-0.001,,,,,,
5843,-0.001,,,,,,
5844,-0.001,,,,,,
5845,-0.001,,,,,,
5846,-0.001,,,,,,
5847,-0.001,,,,,,
5848,-0.001,,,,,,
5849,-0.001,,,,,,
5850,-0.001,,,,,,
5851,-0.001,,,,,,
5852,-0.001,,,,,,
5853,-0.001,,,,,,
5854,-0.001,,,,,,
5855,-0.001,,,,,,
5856,-0.001,,,,,,
5857,-0.001,,,,,,
5858,-0.001,,,,,,
5859,0.4110155951653929,0.175715695952616,0.042120256384169295,0.12127062127062127,0.5299625468164794,0.5652173913043478,0.5209840810419681
5860,-0.001,,,,,,
5861,-0.001,,,,,,
5862,-0.001,,,,,,
5863,-0.001,,,,,,
5864,-0.001,,,,,,
5865,-0.001,,,,,,
5866,-0.001,,,,,,
5867,-0.001,,,,,,
5868,-0.001,,,,,,
5869,-0.001,,,,,,
5870,-0.001,,,,,,
5871,-0.001,,,,,,
5872,-0.001,,,,,,
5873,-0.001,,,,,,
5874,-0.001,,,,,,
5875,-0.001,,,,,,
5876,-0.001,,,,,,
5877,-0.001,,,,,,
5878,-0.001,,,,,,
5879,-0.001,,,,,,
5880,-0.001,,,,,,
5881,-0.001,,,,,,
5882,-0.001,,,,,,
5883,-0.001,,,,,,
5884,-0.001,,,,,,
5885,-0.001,,,,,,
5886,-0.001,,,,,,
5887,-0.001,,,,,,
5888,-0.001,,,,,,
5889,-0.001,,,,,,
5890,-0.001,,,,,,
5891,-0.001,,,,,,
5892,-0.001,,,,,,
5893,-0.001,,,,,,
5894,-0.001,,,,,,
5895,-0.001,,,,,,
5896,-0.001,,,,,,
5897,-0.001,,,,,,
5898,-0.001,,,,,,
5899,-0.001,,,,,,
5900,-0.001,,,,,,
5901,-0.001,,,,,,
5902,-0.001,,,,,,
5903,-0.001,,,,,,
5904,-0.001,,,,,,
5905,-0.001,,,,,,
5906,-0.001,,,,,,
5907,-0.001,,,,,,
5908,-0.001,,,,,,
5909,-0.001,,,,,,
5910,-0.001,,,,,,
5911,-0.001,,,,,,
5912,-0.001,,,,,,
5913,-0.001,,,,,,
5914,-0.001,,,,,,
5915,-0.001,,,,,,
5916,-0.001,,,,,,
5917,-0.001,,,,,,
5918,-0.001,,,,,,
5919,-0.001,,,,,,
5920,-0.001,,,,,,
5921,-0.001,,,,,,
5922,-0.001,,,,,,
5923,-0.001,,,,,,
5924,-0.001,,,,,,
5925,-0.001,,,,,,
5926,-0.001,,,,,,
5927,-0.001,,,,,,
5928,-0.001,,,,,,
5929,-0.001,,,,,,
5930,-0.001,,,,,,
5931,-0.001,,,,,,
5932,-0.001,,,,,,
5933,-0.001,,,,,,
5934,-0.001,,,,,,
5935,-0.001,,,,,,
5936,-0.001,,,,,,
5937,-0.001,,,,,,
5938,-0.001,,,,,,
5939,-0.001,,,,,,
5940,-0.001,,,,,,
5941,-0.001,,,,,,
5942,-0.001,,,,,,
5943,-0.001,,,,,,
5944,-0.001,,,,,,
5945,-0.001,,,,,,
5946,0.41294460545626965,0.1803224744981902,0.04201851663444908,0.1217971217971218,0.5364963503649635,0.5641646489104116,0.521613832853026
5947,-0.001,,,,,,
5948,-0.001,,,,,,
5949,-0.001,,,,,,
5950,-0.001,,,,,,
5951,-0.001,,,,,,
5952,-0.001,,,,,,
5953,-0.001,,,,,,
5954,-0.001,,,,,,
5955,-0.001,,,,,,
5956,-0.001,,,,,,
5957,-0.001,,,,,,
5958,-0.001,,,,,,
5959,-0.001,,,,,,
5960,-0.001,,,,,,
5961,-0.001,,,,,,
5962,-0.001,,,,,,
5963,-0.001,,,,,,
5964,-0.001,,,,,,
5965,-0.001,,,,,,
5966,-0.001,,,,,,
5967,-0.001,,,,,,
5968,-0.001,,,,,,
5969,-0.001,,,,,,
5970,-0.001,,,,,,
5971,-0.001,,,,,,
5972,-0.001,,,,,,
5973,-0.001,,,,,,
5974,-0.001,,,,,,
5975,-0.001,,,,,,
5976,-0.001,,,,,,
5977,-0.001,,,,,,
5978,-0.001,,,,,,
5979,-0.001,,,,,,
5980,-0.001,,,,,,
5981,-0.001,,,,,,
5982,-0.001,,,,,,
5983,-0.001,,,,,,
5984,-0.001,,,,,,
5985,-0.001,,,,,,
5986,-0.001,,,,,,
5987,-0.001,,,,,,
5988,-0.001,,,,,,
5989,-0.001,,,,,,
5990,-0.001,,,,,,
5991,-0.001,,,,,,
5992,-0.001,,,,,,
5993,-0.001,,,,,,
5994,-0.001,,,,,,
5995,-0.001,,,,,,
5996,-0.001,,,,,,
5997,-0.001,,,,,,
5998,-0.001,,,,,,
5999,-0.001,,,,,,
6000,-0.001,,,,,,
6001,-0.001,,,,,,
6002,0.41282994577831456,0.1895360315893386,0.04222199613388951,0.12442962442962444,0.5347222222222222,0.5614457831325301,0.5204513399153737
6003,-0.001,,,,,,
6004,-0.001,,,,,,
6005,-0.001,,,,,,
6006,-0.001,,,,,,
6007,-0.001,,,,,,
6008,-0.001,,,,,,
6009,-0.001,,,,,,
6010,-0.001,,,,,,
6011,-0.001,,,,,,
6012,-0.001,,,,,,
6013,-0.001,,,,,,
6014,-0.001,,,,,,
6015,-0.001,,,,,,
6016,-0.001,,,,,,
6017,-0.001,,,,,,
6018,-0.001,,,,,,
6019,-0.001,,,,,,
6020,-0.001,,,,,,
6021,-0.001,,,,,,
6022,-0.001,,,,,,
6023,-0.001,,,,,,
6024,-0.001,,,,,,
6025,-0.001,,,,,,
6026,-0.001,,,,,,
6027,-0.001,,,,,,
6028,-0.001,,,,,,
6029,-0.001,,,,,,
6030,-0.001,,,,,,
6031,-0.001,,,,,,
6032,-0.001,,,,,,
6033,-0.001,,,,,,
6034,-0.001,,,,,,
6035,-0.001,,,,,,
6036,-0.001,,,,,,
6037,-0.001,,,,,,
6038,-0.001,,,,,,
6039,-0.001,,,,,,
6040,-0.001,,,,,,
6041,-0.001,,,,,,
6042,-0.001,,,,,,
6043,-0.001,,,,,,
6044,-0.001,,,,,,
6045,-0.001,,,,,,
6046,-0.001,,,,,,
6047,-0.001,,,,,,
6048,-0.001,,,,,,
6049,-0.001,,,,,,
6050,-0.001,,,,,,
6051,-0.001,,,,,,
6052,-0.001,,,,,,
6053,-0.001,,,,,,
6054,-0.001,,,,,,
6055,-0.001,,,,,,
6056,-0.001,,,,,,
6057,-0.001,,,,,,
6058,-0.001,,,,,,
6059,-0.001,,,,,,
6060,-0.001,,,,,,
6061,-0.001,,,,,,
6062,-0.001,,,,,,
6063,-0.001,,,,,,
6064,-0.001,,,,,,
6065,-0.001,,,,,,
6066,-0.001,,,,,,
6067,-0.001,,,,,,
6068,-0.001,,,,,,
6069,-0.001,,,,,,
6070,-0.001,,,,,,
6071,-0.001,,,,,,
6072,-0.001,,,,,,
6073,-0.001,,,,,,
6074,-0.001,,,,,,
6075,-0.001,,,,,,
6076,-0.001,,,,,,
6077,-0.001,,,,,,
6078,-0.001,,,,,,
6079,-0.001,,,,,,
6080,-0.001,,,,,,
6081,-0.001,,,,,,
6082,-0.001,,,,,,
6083,-0.001,,,,,,
6084,-0.001,,,,,,
6085,-0.001,,,,,,
6086,-0.001,,,,,,
6087,-0.001,,,,,,
6088,-0.001,,,,,,
6089,-0.001,,,,,,
6090,-0.001,,,,,,
6091,-0.001,,,,,,
6092,-0.001,,,,,,
6093,-0.001,,,,,,
6094,-0.001,,,,,,
6095,-0.001,,,,,,
6096,-0.001,,,,,,
6097,-0.001,,,,,,
6098,-0.001,,,,,,
6099,-0.001,,,,,,
6100,-0.001,,,,,,
6101,-0.001,,,,,,
6102,-0.001,,,,,,
6103,-0.001,,,,,,
6104,-0.001,,,,,,
6105,-0.001,,,,,,
6106,-0.001,,,,,,
6107,-0.001,,,,,,
6108,-0.001,,,,,,
6109,-0.001,,,,,,
6110,-0.001,,,,,,
6111,-0.001,,,,,,
6112,-0.001,,,,,,
6113,-0.001,,,,,,
6114,-0.001,,,,,,
6115,-0.001,,,,,,
6116,-0.001,,,,,,
6117,0.4123591204702953,0.18887792036854228,0.04242547563332994,0.12478062478062478,0.5331010452961672,0.5611510791366906,0.5203938115330521
6118,-0.001,,,,,,
6119,-0.001,,,,,,
6120,-0.001,,,,,,
6121,-0.001,,,,,,
6122,-0.001,,,,,,
6123,-0.001,,,,,,
6124,-0.001,,,,,,
6125,-0.001,,,,,,
6126,-0.001,,,,,,
6127,-0.001,,,,,,
6128,-0.001,,,,,,
6129,-0.001,,,,,,
6130,-0.001,,,,,,
6131,-0.001,,,,,,
6132,-0.001,,,,,,
6133,-0.001,,,,,,
6134,-0.001,,,,,,
6135,-0.001,,,,,,
6136,-0.001,,,,,,
6137,-0.001,,,,,,
6138,-0.001,,,,,,
6139,-0.001,,,,,,
6140,-0.001,,,,,,
6141,-0.001,,,,,,
6142,-0.001,,,,,,
6143,-0.001,,,,,,
6144,-0.001,,,,,,
6145,-0.001,,,,,,
6146,-0.001,,,,,,
6147,-0.001,,,,,,
6148,-0.001,,,,,,
6149,-0.001,,,,,,
6150,-0.001,,,,,,
6151,-0.001,,,,,,
6152,-0.001,,,,,,
6153,-0.001,,,,,,
6154,-0.001,,,,,,
6155,-0.001,,,,,,
6156,-0.001,,,,,,
6157,-0.001,,,,,,
6158,-0.001,,,,,,
6159,0.4100149100576211,0.18196775255018097,0.042628955132770374,0.12478062478062478,0.5262206148282098,0.5608591885441527,0.5203938115330521
6160,-0.001,,,,,,
6161,-0.001,,,,,,
6162,-0.001,,,,,,
6163,-0.001,,,,,,
6164,-0.001,,,,,,
6165,-0.001,,,,,,
6166,-0.001,,,,,,
6167,-0.001,,,,,,
6168,-0.001,,,,,,
6169,-0.001,,,,,,
6170,-0.001,,,,,,
6171,-0.001,,,,,,
6172,-0.001,,,,,,
6173,-0.001,,,,,,
6174,-0.001,,,,,,
6175,-0.001,,,,,,
6176,-0.001,,,,,,
6177,-0.001,,,,,,
6178,-0.001,,,,,,
6179,-0.001,,,,,,
6180,-0.001,,,,,,
6181,-0.001,,,,,,
6182,-0.001,,,,,,
6183,-0.001,,,,,,
6184,-0.001,,,,,,
6185,-0.001,,,,,,
6186,-0.001,,,,,,
6187,-0.001,,,,,,
6188,-0.001,,,,,,
6189,0.4107751933655118,0.17505758473181968,0.042120256384169295,0.12074412074412075,0.5300751879699248,0.5652173913043478,0.5203488372093024
6190,-0.001,,,,,,
6191,-0.001,,,,,,
6192,-0.001,,,,,,
6193,-0.001,,,,,,
6194,-0.001,,,,,,
6195,-0.001,,,,,,
6196,-0.001,,,,,,
6197,-0.001,,,,,,
6198,-0.001,,,,,,
6199,-0.001,,,,,,
6200,-0.001,,,,,,
6201,-0.001,,,,,,
6202,-0.001,,,,,,
6203,-0.001,,,,,,
6204,-0.001,,,,,,
6205,-0.001,,,,,,
6206,-0.001,,,,,,
6207,-0.001,,,,,,
6208,-0.001,,,,,,
6209,-0.001,,,,,,
6210,-0.001,,,,,,
6211,-0.001,,,,,,
6212,-0.001,,,,,,
6213,-0.001,,,,,,
6214,-0.001,,,,,,
6215,-0.001,,,,,,
6216,-0.001,,,,,,
6217,-0.001,,,,,,
6218,-0.001,,,,,,
6219,-0.001,,,,,,
6220,-0.001,,,,,,
6221,-0.001,,,,,,
6222,-0.001,,,,,,
6223,-0.001,,,,,,
6224,-0.001,,,,,,
6225,-0.001,,,,,,
6226,-0.001,,,,,,
6227,-0.001,,,,,,
6228,-0.001,,,,,,
6229,-0.001,,,,,,
6230,-0.001,,,,,,
6231,-0.001,,,,,,
6232,-0.001,,,,,,
6233,-0.001,,,,,,
6234,-0.001,,,,,,
6235,-0.001,,,,,,
6236,-0.001,,,,,,
6237,-0.001,,,,,,
6238,-0.001,,,,,,
6239,-0.001,,,,,,
6240,-0.001,,,,,,
6241,-0.001,,,,,,
6242,-0.001,,,,,,
6243,-0.001,,,,,,
6244,-0.001,,,,,,
6245,-0.001,,,,,,
6246,-0.001,,,,,,
6247,-0.001,,,,,,
6248,-0.001,,,,,,
6249,-0.001,,,,,,
6250,-0.001,,,,,,
6251,0.41186661772231786,0.17703191839420862,0.042120256384169295,0.12127062127062127,0.5315985130111525,0.5652173913043478,0.5224312590448625
6252,-0.001,,,,,,
6253,-0.001,,,,,,
6254,-0.001,,,,,,
6255,-0.001,,,,,,
6256,-0.001,,,,,,
6257,-0.001,,,,,,
6258,-0.001,,,,,,
6259,-0.001,,,,,,
6260,-0.001,,,,,,
6261,-0.001,,,,,,
6262,-0.001,,,,,,
6263,-0.001,,,,,,
6264,-0.001,,,,,,
6265,-0.001,,,,,,
6266,-0.001,,,,,,
6267,-0.001,,,,,,
6268,-0.001,,,,,,
6269,-0.001,,,,,,
6270,-0.001,,,,,,
6271,0.4117250261383116,0.18163869693978282,0.04232373588360973,0.12232362232362233,0.5289855072463768,0.5649038461538461,0.5222381635581061
6272,-0.001,,,,,,
6273,-0.001,,,,,,
6274,-0.001,,,,,,
6275,-0.001,,,,,,
6276,-0.001,,,,,,
6277,-0.001,,,,,,
6278,-0.001,,,,,,
6279,-0.001,,,,,,
6280,-0.001,,,,,,
6281,-0.001,,,,,,
6282,-0.001,,,,,,
6283,-0.001,,,,,,
6284,-0.001,,,,,,
6285,-0.001,,,,,,
6286,-0.001,,,,,,
6287,-0.001,,,,,,
6288,-0.001,,,,,,
6289,-0.001,,,,,,
6290,-0.001,,,,,,
6291,-0.001,,,,,,
6292,0.4122465061132429,0.1809805857189865,0.041611557635568217,0.12232362232362233,0.5309090909090909,0.5672371638141809,0.5208034433285509
6293,-0.001,,,,,,
6294,-0.001,,,,,,
6295,-0.001,,,,,,
6296,0.411529705828048,0.18163869693978282,0.04171329738528843,0.12197262197262197,0.5289855072463768,0.5658536585365853,0.520863309352518
6297,-0.001,,,,,,
6298,-0.001,,,,,,
6299,-0.001,,,,,,
6300,-0.001,,,,,,
6301,0.4122975240893971,0.18723264231655148,0.04181503713500865,0.12372762372762373,0.5307557117750439,0.5644768856447688,0.5205673758865248
6302,-0.001,,,,,,
6303,-0.001,,,,,,
6304,-0.001,,,,,,
6305,-0.001,,,,,,
6306,-0.001,,,,,,
6307,-0.001,,,,,,
6308,-0.001,,,,,,
6309,-0.001,,,,,,
6310,-0.001,,,,,,
6311,-0.001,,,,,,
6312,-0.001,,,,,,
6313,-0.001,,,,,,
6314,-0.001,,,,,,
6315,-0.001,,,,,,
6316,-0.001,,,,,,
6317,-0.001,,,,,,
6318,-0.001,,,,,,
6319,-0.001,,,,,,
6320,-0.001,,,,,,
6321,-0.001,,,,,,
6322,-0.001,,,,,,
6323,-0.001,,,,,,
6324,-0.001,,,,,,
6325,-0.001,,,,,,
6326,-0.001,,,,,,
6327,-0.001,,,,,,
6328,-0.001,,,,,,
6329,-0.001,,,,,,
6330,-0.001,,,,,,
6331,-0.001,,,,,,
6332,-0.001,,,,,,
6333,-0.001,,,,,,
6334,-0.001,,,,,,
6335,-0.001,,,,,,
6336,0.4113949864594196,0.1832839749917736,0.04242547563332994,0.12372762372762373,0.5278276481149012,0.5635491606714629,0.5219858156028369
6337,-0.001,,,,,,
6338,0.41268273780742415,0.192497532082922,0.042628955132770374,0.12530712530712532,0.5299145299145299,0.5632458233890215,0.5210084033613446
6339,-0.001,,,,,,
6340,-0.001,,,,,,
6341,-0.001,,,,,,
6342,-0.001,,,,,,
6343,-0.001,,,,,,
6344,-0.001,,,,,,
6345,-0.001,,,,,,
6346,-0.001,,,,,,
6347,-0.001,,,,,,
6348,-0.001,,,,,,
6349,-0.001,,,,,,
6350,-0.001,,,,,,
6351,-0.001,,,,,,
6352,-0.001,,,,,,
6353,-0.001,,,,,,
6354,-0.001,,,,,,
6355,-0.001,,,,,,
6356,-0.001,,,,,,
6357,-0.001,,,,,,
6358,-0.001,,,,,,
6359,-0.001,,,,,,
6360,-0.001,,,,,,
6361,-0.001,,,,,,
6362,-0.001,,,,,,
6363,-0.001,,,,,,
6364,-0.001,,,,,,
6365,-0.001,,,,,,
6366,-0.001,,,,,,
6367,-0.001,,,,,,
6368,-0.001,,,,,,
6369,-0.001,,,,,,
6370,-0.001,,,,,,
6371,-0.001,,,,,,
6372,-0.001,,,,,,
6373,-0.001,,,,,,
6374,-0.001,,,,,,
6375,-0.001,,,,,,
6376,-0.001,,,,,,
6377,-0.001,,,,,,
6378,-0.001,,,,,,
6379,-0.001,,,,,,
6380,-0.001,,,,,,
6381,-0.001,,,,,,
6382,-0.001,,,,,,
6383,-0.001,,,,,,
6384,-0.001,,,,,,
6385,-0.001,,,,,,
6386,-0.001,,,,,,
6387,-0.001,,,,,,
6388,-0.001,,,,,,
6389,-0.001,,,,,,
6390,-0.001,,,,,,
6391,-0.001,,,,,,
6392,-0.001,,,,,,
6393,-0.001,,,,,,
6394,-0.001,,,,,,
6395,-0.001,,,,,,
6396,-0.001,,,,,,
6397,-0.001,,,,,,
6398,-0.001,,,,,,
6399,-0.001,,,,,,
6400,-0.001,,,,,,
6401,-0.001,,,,,,
6402,-0.001,,,,,,
6403,-0.001,,,,,,
6404,-0.001,,,,,,
6405,-0.001,,,,,,
6406,-0.001,,,,,,
6407,-0.001,,,,,,
6408,-0.001,,,,,,
6409,-0.001,,,,,,
6410,-0.001,,,,,,
6411,-0.001,,,,,,
6412,-0.001,,,,,,
6413,0.4093237696331711,0.17308325106943073,0.040492420388645846,0.11846261846261846,0.526615969581749,0.5653266331658291,0.52
6414,-0.001,,,,,,
6415,-0.001,,,,,,
6416,-0.001,,,,,,
6417,-0.001,,,,,,
6418,-0.001,,,,,,
6419,-0.001,,,,,,
6420,-0.001,,,,,,
6421,-0.001,,,,,,
